track_id,energy,tempo,danceability,loudness,liveness,valence,track_artist,speechiness,track_popularity,track_name,instrumentalness,mode,acousticness,id,artist_popularity,artist_top_track_popularity,time_signature_3.0,time_signature_4.0,time_signature_5.0,key_1.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_10.0,key_11.0,playlist_subgenre_80s,playlist_subgenre_90s,playlist_subgenre_academic,playlist_subgenre_african,playlist_subgenre_afro house,playlist_subgenre_afro-latin,playlist_subgenre_alternative,playlist_subgenre_amapiano,playlist_subgenre_american,playlist_subgenre_anime,playlist_subgenre_australian,playlist_subgenre_avant-garde,playlist_subgenre_bedroom,playlist_subgenre_bhangra,playlist_subgenre_bollywood,playlist_subgenre_cajun,playlist_subgenre_carnival,playlist_subgenre_celtic,playlist_subgenre_chill,playlist_subgenre_chinese,playlist_subgenre_choral,playlist_subgenre_cinematic,playlist_subgenre_classic,playlist_subgenre_classical,playlist_subgenre_cumbia,playlist_subgenre_death,playlist_subgenre_deep house,playlist_subgenre_delta,playlist_subgenre_desi,playlist_subgenre_drama,playlist_subgenre_drill,playlist_subgenre_essential,playlist_subgenre_experimental,playlist_subgenre_feel-good,playlist_subgenre_forró,playlist_subgenre_french,playlist_subgenre_funk,playlist_subgenre_fusion,playlist_subgenre_future,playlist_subgenre_future bass,playlist_subgenre_gangster,playlist_subgenre_global,playlist_subgenre_gqom,playlist_subgenre_grime,playlist_subgenre_hardstyle,playlist_subgenre_heavy,playlist_subgenre_hip-hop,playlist_subgenre_indie,playlist_subgenre_indigenous,playlist_subgenre_irish,playlist_subgenre_italo,playlist_subgenre_japanese,playlist_subgenre_jewish,playlist_subgenre_klezmer,playlist_subgenre_latin,playlist_subgenre_mainstream,playlist_subgenre_meditative,playlist_subgenre_melodic,playlist_subgenre_modern,playlist_subgenre_neo-classical,playlist_subgenre_nigerian,playlist_subgenre_noir,playlist_subgenre_nordic,playlist_subgenre_pop,playlist_subgenre_pop punk,playlist_subgenre_post-rock,playlist_subgenre_reggaeton,playlist_subgenre_retro,playlist_subgenre_samba,playlist_subgenre_scandi,playlist_subgenre_smooth,playlist_subgenre_soft,playlist_subgenre_soundtracks,playlist_subgenre_southern,playlist_subgenre_spanish,playlist_subgenre_tango,playlist_subgenre_techno,playlist_subgenre_throat singing,playlist_subgenre_throwback,playlist_subgenre_trap,playlist_subgenre_tropical,playlist_subgenre_vaporwave,playlist_subgenre_workout,playlist_subgenre_yoga,playlist_genre_afrobeats,playlist_genre_ambient,playlist_genre_arabic,playlist_genre_blues,playlist_genre_brazilian,playlist_genre_cantopop,playlist_genre_classical,playlist_genre_country,playlist_genre_disco,playlist_genre_electronic,playlist_genre_folk,playlist_genre_funk,playlist_genre_gaming,playlist_genre_gospel,playlist_genre_hip-hop,playlist_genre_indian,playlist_genre_indie,playlist_genre_j-pop,playlist_genre_jazz,playlist_genre_k-pop,playlist_genre_korean,playlist_genre_latin,playlist_genre_lofi,playlist_genre_mandopop,playlist_genre_metal,playlist_genre_pop,playlist_genre_punk,playlist_genre_r&b,playlist_genre_reggae,playlist_genre_rock,playlist_genre_soca,playlist_genre_soul,playlist_genre_turkish,playlist_genre_wellness,playlist_genre_world
00Coyxt9mTec1acC52qtWa,0.7364195959502825,0.32987049287244946,0.6348223019237039,0.8983335695628405,0.08350730688935283,0.502,TAEIL,0.00917025743011822,0.4943820224719101,Starlight,0.0,1.0,0.0786,00Coyxt9mTec1acC52qtWa,0.0,0.55,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00DPAwQ3NkWs6PZKNxy7Pi,0.8997793140495371,0.4337350021222191,0.7826323225736332,0.8803936258529573,0.16805845511482256,0.675,Olamilekan Akamo,0.06971605347475418,0.21348314606741572,Praise Combo,0.142,1.0,0.022,00DPAwQ3NkWs6PZKNxy7Pi,0.0,0.3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00Gbi2ytn6ZmA1ObVcPT93,0.9288433129751714,0.45428429454330893,0.5793935441799803,0.8664425861056555,0.6701461377870565,0.678,Smith & Thell,0.024306706441277214,0.22471910112359547,Pixie's Parasol,0.0,1.0,0.0138,00Gbi2ytn6ZmA1ObVcPT93,0.0,0.36,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
00JOgmWv6RmkgwPxdYScnf,0.472839191900565,0.4800563164487511,0.3870231496576459,0.7487800433312412,0.2004175365344468,0.067,Greg Edmonson,0.01701469450889405,0.17977528089887637,Atlantis of the Sands,0.75,1.0,0.205,00JOgmWv6RmkgwPxdYScnf,0.37,0.27,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00Mb3DuaIH1kjrwOku9CGU,0.9017837277685464,0.5264397445055231,0.4652755135311379,0.8838763237289167,0.35177453027139877,0.484,Avril Lavigne,0.02905756270025412,0.7415730337078652,Sk8er Boi,0.0,1.0,6.79e-05,00Mb3DuaIH1kjrwOku9CGU,0.76,0.81,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
00it9oh1VE9eerx6gkUqFQ,0.5710554641320187,0.3456111473441204,0.8804477774154982,0.8113876121246483,0.06471816283924844,0.467,Balloranking,0.11170036460059662,0.2808988764044944,Billion Bucks,0.00671,1.0,0.36,00it9oh1VE9eerx6gkUqFQ,0.0,0.54,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00n83h3zn2IrySO4Q4aTrG,0.589095187603102,0.3452332888184934,0.7098141506358003,0.865349180958552,0.19728601252609607,0.471,Lil Tecca,0.035797149486244614,0.6629213483146067,Down With Me,0.0,0.0,0.112,00n83h3zn2IrySO4Q4aTrG,0.79,0.84,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01K4zKU104LyJ8gMb7227B,0.37762954024762524,0.27810387486153815,0.5946092815998261,0.7818656731528542,0.1388308977035491,0.446,"Taylor Swift, Phoebe Bridgers",0.0061871616395978365,0.6741573033707865,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),0.0,1.0,0.817,01K4zKU104LyJ8gMb7227B,1.0,0.84,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01Lr5YepbgjXAWR9iOEyH1,0.4137089871897919,0.4334089050384588,0.7750244538637104,0.807398708162067,0.09394572025052193,0.211,Chief Keef,0.07424593967517401,0.7415730337078652,Love Sosa,0.0,0.0,0.0361,01Lr5YepbgjXAWR9iOEyH1,0.0,0.77,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01QLoNyMiLsFzKTkR0kmkG,0.24834485537152812,0.16418729360125056,0.7163351809585914,0.6430639642011057,0.10855949895615867,0.192,"Ngyn, nitsua.",0.017567119655286713,0.3707865168539326,above the clouds,0.915,0.0,0.567,01QLoNyMiLsFzKTkR0kmkG,0.0,0.47,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
01agKeBhkaFQuGJkVzdI2K,0.8506711779338102,0.27832644906156506,0.6532985545049451,0.8524308016279589,0.06972860125260961,0.839,Sticky Fingers,0.007844437078775829,0.550561797752809,Gold Snafu,0.000107,1.0,0.00458,01agKeBhkaFQuGJkVzdI2K,0.0,0.67,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
01fQ3xuWfYAHmUIiFC1JVP,0.480856846776602,0.41289584562667586,0.7500271709596782,0.8362322068560554,0.16388308977035493,0.737,Hanna Ferm,0.02143409568003536,0.2921348314606742,Flyg Fula Fluga Flyg,0.0,1.0,0.00607,01fQ3xuWfYAHmUIiFC1JVP,0.0,0.47,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01gltC5OR4isA1lsAg6z6Z,0.45981050272700486,0.3918858763729723,0.7358982719269643,0.7688663008484016,0.09394572025052193,0.459,Sofi de la Torre,0.03944315545243619,0.033707865168539325,Dimelo,0.0,1.0,0.663,01gltC5OR4isA1lsAg6z6Z,0.0,0.14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0250N0i7iejMeIKvXOsT5M,0.7554615262808705,0.47521144549002553,0.7522008477339419,0.8988600238929274,0.07421711899791232,0.508,"P Money, Silencer, Chip, Dizzee Rascal, D Double E",0.2873715611534637,0.2584269662921348,Stuttering,0.0,1.0,0.125,0250N0i7iejMeIKvXOsT5M,0.0,0.34,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02MFno0s2lpD3rycI7cllL,0.2994574052062642,0.10908206258993552,0.7261167264427779,0.7999878510539211,0.08455114822546973,0.165,Butterscotch,0.06562810739144846,0.4044943820224719,P_Optimist,0.534,0.0,0.125,02MFno0s2lpD3rycI7cllL,0.0,0.47,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02VOS5QRFc6i1XQVROAeDi,0.26738678570211605,0.23209830533039333,0.4065862406260189,0.7623463664527104,0.06273486430062632,0.255,Elina,0.02762125731963319,0.3707865168539326,Here With Me,0.0,1.0,0.681,02VOS5QRFc6i1XQVROAeDi,0.0,0.44,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
02YMpD1xbZZzpZbuZNvmD7,0.5710554641320187,0.38102114972514683,0.6478643625692859,0.7409642213537977,0.08768267223382047,0.487,"Gordo, Drake",0.029609987846646785,0.6629213483146067,Sideways,0.43,0.0,0.527,02YMpD1xbZZzpZbuZNvmD7,0.95,0.82,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02dRkCEc8Q5ch4TTcnLxOn,0.7955498006610557,0.3407662763853951,0.5891750896641669,0.8549820803045337,0.4144050104384134,0.244,"Mark Ronson, Miley Cyrus",0.04993923323389682,0.7303370786516854,Nothing Breaks Like a Heart (feat. Miley Cyrus),1.36e-06,0.0,0.00987,02dRkCEc8Q5ch4TTcnLxOn,0.74,0.78,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
02itaCXOdC54J0ISjqqFAp,0.8606932465288566,0.3970930774247648,0.7326377567655689,0.8714641504849455,0.08768267223382047,0.52,"R3HAB, A Touch Of Class",0.012263838249917142,0.6741573033707865,All Around The World (La La La),0.0645,0.0,0.479,02itaCXOdC54J0ISjqqFAp,0.0,0.71,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
02qAdqcn1HGt3RMWMTDkSe,0.8396469024792593,0.2421452011967246,0.4804912509509836,0.7919088019114343,0.09812108559498957,0.829,Kizz Daniel,0.1581040768975804,0.3820224719101124,Twe Twe,6.3e-06,0.0,0.533,02qAdqcn1HGt3RMWMTDkSe,0.0,0.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02sglZZ8Lnf5ziy6rOMPtO,0.8246137995866899,0.3985889830947131,0.5543962612759481,0.8000890922712456,0.1889352818371608,0.811,Lectric Workers,0.017898574743122307,0.033707865168539325,Robot Is Systematic (Vocal Version),0.00723,1.0,3.81e-05,02sglZZ8Lnf5ziy6rOMPtO,0.0,0.14,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02veTwzG1FDUKtcFzpC9mJ,0.5600311886774678,0.3974709359503919,0.6576459080534724,0.7949460384311662,0.06200417536534447,0.53,sixten,0.00894928737156115,0.23595505617977527,Misemotional,3.34e-05,1.0,0.135,02veTwzG1FDUKtcFzpC9mJ,0.0,0.32,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
030OCtLMrljNhp8OWHBWW3,0.6993379421486112,0.24712465190430344,0.5772198674057166,0.887014801465973,0.08977035490605428,0.352,USHER,0.007402496961661696,0.7303370786516854,Hey Daddy (Daddy's Home),0.0,1.0,0.000176,030OCtLMrljNhp8OWHBWW3,0.8,0.84,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
036nr5jRMRlrvtEVvld4lj,0.7344151822312732,0.15838483596799074,0.451146614498424,0.8352197946828114,0.04728601252609603,0.483,Calle 13,0.18793503480278423,0.4157303370786517,La Bala,0.0,1.0,0.0447,036nr5jRMRlrvtEVvld4lj,0.0,0.69,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
038yuRmrY7Vk8d6c3PDs7Q,0.9037881414875556,0.381761338343841,0.640256493859363,0.8339644035879888,0.18684759916492696,0.11,Nora En Pure,0.05016020329245388,0.3932584269662921,Indulgence,0.956,0.0,0.115,038yuRmrY7Vk8d6c3PDs7Q,0.0,0.53,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03A89GAR9MPybXei4sZiYh,0.8747241425619213,0.24144642173152375,0.4348440386914466,0.889869803794521,0.1805845511482255,0.563,The Warning,0.0570102751077229,0.5168539325842697,Hell You Call A Dream,0.0,1.0,0.00272,03A89GAR9MPybXei4sZiYh,0.0,0.57,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
03ApTIkz4BbUuIY7grHTEr,0.6642607020659492,0.21718583392858992,0.6109118574068035,0.867697977200478,0.15762004175365346,0.601,Hedda Mae,0.021323610650756823,0.033707865168539325,Another Stranger,0.0,1.0,0.0147,03ApTIkz4BbUuIY7grHTEr,0.0,0.14,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
03IpZ9yqJlo3EIgDQUgBSF,0.7253953204957316,0.2736368624284398,0.5402673622432345,0.9092271245469457,0.20459290187891443,0.681,"Duki, Myke Towers",0.10728096342945531,0.7977528089887641,Nueva Era,0.0,1.0,0.267,03IpZ9yqJlo3EIgDQUgBSF,0.85,0.84,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
03ThZweiBWFP8tOGsk6QMO,0.7755056634709631,0.4232791908651408,0.8782741006412346,0.8560552372081723,0.14196242171189982,0.549,Key Glock,0.32383162081537953,0.651685393258427,Russian Cream,0.0,0.0,0.11,03ThZweiBWFP8tOGsk6QMO,0.73,0.73,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
